word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
entrenched,-2.3626,-0.7153,0,1,1,False
calibrate,-2.3626,-0.7153,0,1,1,False
infringement,-2.3626,-0.7153,0,1,1,False
homogeneous,-2.3626,-0.7153,0,1,1,False
cancer,-2.3626,-0.7153,0,1,1,False
mouthpiece,-2.3626,-0.7153,0,1,1,False
adjacent,-2.3626,-0.7153,0,1,1,False
entangle,-2.3626,-0.7153,0,1,1,False
unhinge,-2.3626,-0.7153,0,1,1,False
illicit,-2.3626,-0.7153,0,1,1,False
sarsour,-2.3626,-0.7153,0,1,1,False
controversy,-2.3626,-0.7153,0,1,1,False
inclined,-2.3626,-0.7153,0,1,1,False
safavids,-2.3626,-0.7153,0,1,1,False
pandemic,-2.3626,-0.7153,0,1,1,False
addicted,-2.3626,-0.7153,0,1,1,False
culbertson,-2.3626,-0.7153,0,1,1,False
farming,-2.3626,-0.7153,0,1,1,False
facial,-2.3626,-0.7153,0,1,1,False
tamper,-2.3626,-0.7153,0,1,1,False
unleash,-2.3626,-0.7153,0,1,1,False
sovereignized,-2.3626,-0.7153,0,1,1,False
honorable,-2.3626,-0.7153,0,1,1,False
seventy,-2.3626,-0.7153,0,1,1,False
devastated,-2.3626,-0.7153,0,1,1,False
demilitarized,-2.3626,-0.7153,0,1,1,False
measurable,-2.3626,-0.7153,0,1,1,False
banna,-2.3626,-0.7153,0,1,1,False
readjust,-2.3626,-0.7153,0,1,1,False
restart,-2.3626,-0.7153,0,1,1,False
jasper,-2.3626,-0.7153,0,1,1,False
safeguard,-2.3626,-0.7153,0,1,1,False
hawkish,-2.3626,-0.7153,0,1,1,False
bakery,-2.3626,-0.7153,0,1,1,False
hefty,-2.3626,-0.7153,0,1,1,False
match,-2.3626,-0.7153,0,1,1,False
generalize,-2.3626,-0.7153,0,1,1,False
manifestation,-2.3626,-0.7153,0,1,1,False
magazine,-2.3626,-0.7153,0,1,1,False
shortsightedness,-2.3626,-0.7153,0,1,1,False
unwelcome,-2.3626,-0.7153,0,1,1,False
appetite,-2.3626,-0.7153,0,1,1,False
premature,-2.3626,-0.7153,0,1,1,False
statesthus,-2.3626,-0.7153,0,1,1,False
qualify,-2.3626,-0.7153,0,1,1,False
invader,-2.3626,-0.7153,0,1,1,False
reconciliationthe,-2.3626,-0.7153,0,1,1,False
combustible,-2.3626,-0.7153,0,1,1,False
earn,-2.3626,-0.7153,0,1,1,False
itwhat,-2.3626,-0.7153,0,1,1,False
execute,-2.3626,-0.7153,0,1,1,False
fluidity,-2.3626,-0.7153,0,1,1,False
residency,-2.3626,-0.7153,0,1,1,False
reward,-2.3626,-0.7153,0,1,1,False
straightforward,-2.3626,-0.7153,0,1,1,False
stamp,-2.3626,-0.7153,0,1,1,False
stretch,-2.3626,-0.7153,0,1,1,False
wane,-2.3626,-0.7153,0,1,1,False
forbidden,-2.3626,-0.7153,0,1,1,False
liner,-2.3626,-0.7153,0,1,1,False
french,-2.3626,-0.7153,0,1,1,False
perplexing,-2.3626,-0.7153,0,1,1,False
peacemaker,-2.3626,-0.7153,0,1,1,False
stag,-2.3626,-0.7153,0,1,1,False
exceptionalism,-2.3626,-0.7153,0,1,1,False
storming,-2.3626,-0.7153,0,1,1,False
modest,-2.3626,-0.7153,0,1,1,False
myth,-2.3626,-0.7153,0,1,1,False
can,-2.3626,-0.7153,0,1,1,False
accustomed,-2.3626,-0.7153,0,1,1,False
blueprint,-2.3626,-0.7153,0,1,1,False
mixture,-2.3626,-0.7153,0,1,1,False
foremost,-2.3626,-0.7153,0,1,1,False
unwanted,-2.3626,-0.7153,0,1,1,False
competency,-2.3626,-0.7153,0,1,1,False
verification,-2.3626,-0.7153,0,1,1,False
hybrid,-2.3626,-0.7153,0,1,1,False
registry,-2.3626,-0.7153,0,1,1,False
upmanship,-2.3626,-0.7153,0,1,1,False
aredifference,-2.3626,-0.7153,0,1,1,False
boil,-2.3626,-0.7153,0,1,1,False
marc,-2.3626,-0.7153,0,1,1,False
intercontinental,-2.3626,-0.7153,0,1,1,False
translation,-2.3626,-0.7153,0,1,1,False
sebastia,-2.3626,-0.7153,0,1,1,False
textbook,-2.3626,-0.7153,0,1,1,False
discharge,-2.3626,-0.7153,0,1,1,False
ossified,-2.3626,-0.7153,0,1,1,False
snake,-2.3626,-0.7153,0,1,1,False
foundational,-2.3626,-0.7153,0,1,1,False
politography,-2.3626,-0.7153,0,1,1,False
overflow,-2.3626,-0.7153,0,1,1,False
allied,-2.3626,-0.7153,0,1,1,False
registration,-2.3626,-0.7153,0,1,1,False
stillborn,-2.3626,-0.7153,0,1,1,False
assassinate,-2.3626,-0.7153,0,1,1,False
subordinate,-2.3626,-0.7153,0,1,1,False
incendiary,-2.3626,-0.7153,0,1,1,False
preemptive,-2.3626,-0.7153,0,1,1,False
jeffers,-2.3626,-0.7153,0,1,1,False
bloodshed,-2.3626,-0.7153,0,1,1,False
monopoly,-2.3626,-0.7153,0,1,1,False
conflation,-2.3626,-0.7153,0,1,1,False
soon,-2.3626,-0.7153,0,1,1,False
medical,-2.3626,-0.7153,0,1,1,False
confessional,-2.3626,-0.7153,0,1,1,False
unfortunate,-2.3626,-0.7153,0,1,1,False
ajay,-2.3626,-0.7153,0,1,1,False
professor,-2.3626,-0.7153,0,1,1,False
deliberation,-2.3626,-0.7153,0,1,1,False
arikatfebruary,-2.3626,-0.7153,0,1,1,False
victimhood,-2.3626,-0.7153,0,1,1,False
indifferent,-2.3626,-0.7153,0,1,1,False
mahmoud,-2.3626,-0.7153,0,1,1,False
downplay,-2.3626,-0.7153,0,1,1,False
ladies,-2.3626,-0.7153,0,1,1,False
excellence,-2.3626,-0.7153,0,1,1,False
database,-2.3626,-0.7153,0,1,1,False
habituation,-2.3626,-0.7153,0,1,1,False
merkava,-2.3626,-0.7153,0,1,1,False
apprehension,-2.3626,-0.7153,0,1,1,False
reactivate,-2.3626,-0.7153,0,1,1,False
expulsion,-2.3626,-0.7153,0,1,1,False
transnational,-2.3626,-0.7153,0,1,1,False
alderdice,-2.3626,-0.7153,0,1,1,False
contextthe,-2.3626,-0.7153,0,1,1,False
liberating,-2.3626,-0.7153,0,1,1,False
preoccupied,-2.3626,-0.7153,0,1,1,False
bombardment,-2.3626,-0.7153,0,1,1,False
unwavering,-2.3626,-0.7153,0,1,1,False
consume,-2.3626,-0.7153,0,1,1,False
dowd,-2.3626,-0.7153,0,1,1,False
gravitational,-2.3626,-0.7153,0,1,1,False
conspire,-2.3626,-0.7153,0,1,1,False
endorse,-2.3626,-0.7153,0,1,1,False
maximalist,-2.3626,-0.7153,0,1,1,False
negotiable,-2.3626,-0.7153,0,1,1,False
feat,-2.3626,-0.7153,0,1,1,False
commit,-0.2984,-0.7239,10,14,24,False
determination,-0.2508,-0.7366,15,20,35,False
continuity,-0.6338,-0.7469,2,4,6,False
dependent,-0.6338,-0.7469,2,4,6,False
scream,-0.6338,-0.7469,2,4,6,False
stabilize,-0.6338,-0.7469,2,4,6,False
media,-0.6338,-0.7469,2,4,6,False
inhabitant,-0.6338,-0.7469,2,4,6,False
sinai,-0.6338,-0.7469,2,4,6,False
shock,-0.6338,-0.7469,2,4,6,False
hesitation,-0.6338,-0.7469,2,4,6,False
echo,-0.6338,-0.7469,2,4,6,False
settle,-0.6338,-0.7469,2,4,6,False
coup,-0.6338,-0.7469,2,4,6,False
ambiguity,-0.6338,-0.7469,2,4,6,False
digital,-0.6338,-0.7469,2,4,6,False
blackmail,-0.6338,-0.7469,2,4,6,False
rush,-0.6338,-0.7469,2,4,6,False
george,-0.6338,-0.7469,2,4,6,False
psychological,-0.6338,-0.7469,2,4,6,False
deserve,-0.6338,-0.7469,2,4,6,False
accords,-0.6338,-0.7469,2,4,6,False
architecture,-0.6338,-0.7469,2,4,6,False
balanced,-0.6338,-0.7469,2,4,6,False
irreversible,-0.6338,-0.7469,2,4,6,False
bombing,-0.6338,-0.7469,2,4,6,False
egyptian,-0.6338,-0.7469,2,4,6,False
prison,-0.6338,-0.7469,2,4,6,False
rapid,-0.6338,-0.7469,2,4,6,False
mobilization,-0.6338,-0.7469,2,4,6,False
distinction,-0.6338,-0.7469,2,4,6,False
bush,-0.6338,-0.7469,2,4,6,False
organized,-0.6338,-0.7469,2,4,6,False
million,-0.4274,-0.7561,5,8,13,False
closure,-0.4274,-0.7561,5,8,13,False
essential,-0.4274,-0.7561,5,8,13,False
shiite,-0.4274,-0.7561,5,8,13,False
emerge,-0.2683,-0.7642,14,19,33,False
mechanism,-0.2881,-0.7943,13,18,31,False
write,-0.3661,-0.8065,8,12,20,False
defend,-0.3661,-0.8065,8,12,20,False
different,-0.2511,-0.8075,18,24,42,False
crisis,-0.177,-0.8123,38,47,85,False
supervision,-0.5139,-0.8285,4,7,11,False
similar,-0.5139,-0.8285,4,7,11,False
series,-0.5139,-0.8285,4,7,11,False
defeat,-0.5139,-0.8285,4,7,11,False
align,-0.5139,-0.8285,4,7,11,False
speech,-0.5139,-0.8285,4,7,11,False
minimum,-0.5139,-0.8285,4,7,11,False
pursue,-0.5139,-0.8285,4,7,11,False
gradual,-0.5139,-0.8285,4,7,11,False
technocratic,-0.5139,-0.8285,4,7,11,False
weakness,-0.5139,-0.8285,4,7,11,False
fill,-0.5139,-0.8285,4,7,11,False
goal,-0.2078,-0.8391,29,37,66,False
unprecedented,-0.4116,-0.8566,7,11,18,False
warning,-0.4116,-0.8566,7,11,18,False
dimension,-0.4116,-0.8566,7,11,18,False
use,-0.3367,-0.863,11,16,27,False
option,-0.3367,-0.863,11,16,27,False
donald,-0.2514,-0.8726,21,28,49,False
provide,-0.2323,-0.8931,26,34,60,False
begin,-0.2121,-0.9004,32,41,73,False
rhythm,-1.0008,-0.9018,1,3,4,False
erasure,-1.0008,-0.9018,1,3,4,False
guise,-1.0008,-0.9018,1,3,4,False
crossroad,-1.0008,-0.9018,1,3,4,False
deem,-1.0008,-0.9018,1,3,4,False
criminality,-1.0008,-0.9018,1,3,4,False
fair,-1.0008,-0.9018,1,3,4,False
emirate,-1.0008,-0.9018,1,3,4,False
update,-1.0008,-0.9018,1,3,4,False
cash,-1.0008,-0.9018,1,3,4,False
liberate,-1.0008,-0.9018,1,3,4,False
performance,-1.0008,-0.9018,1,3,4,False
necessitate,-1.0008,-0.9018,1,3,4,False
adapt,-1.0008,-0.9018,1,3,4,False
birth,-1.0008,-0.9018,1,3,4,False
blockade,-1.0008,-0.9018,1,3,4,False
frustration,-1.0008,-0.9018,1,3,4,False
gershon,-1.0008,-0.9018,1,3,4,False
asian,-1.0008,-0.9018,1,3,4,False
rank,-1.0008,-0.9018,1,3,4,False
restraint,-1.0008,-0.9018,1,3,4,False
zamir,-1.0008,-0.9018,1,3,4,False
ordinary,-1.0008,-0.9018,1,3,4,False
put,-1.0008,-0.9018,1,3,4,False
spatial,-1.0008,-0.9018,1,3,4,False
exploitation,-1.0008,-0.9018,1,3,4,False
realm,-1.0008,-0.9018,1,3,4,False
conversation,-1.0008,-0.9018,1,3,4,False
harden,-1.0008,-0.9018,1,3,4,False
salary,-1.0008,-0.9018,1,3,4,False
imposition,-1.0008,-0.9018,1,3,4,False
mixed,-1.0008,-0.9018,1,3,4,False
prophecy,-1.0008,-0.9018,1,3,4,False
implication,-1.0008,-0.9018,1,3,4,False
uncontrolled,-1.0008,-0.9018,1,3,4,False
usual,-1.0008,-0.9018,1,3,4,False
endeavor,-1.0008,-0.9018,1,3,4,False
grassroots,-1.0008,-0.9018,1,3,4,False
gamble,-1.0008,-0.9018,1,3,4,False
justification,-1.0008,-0.9018,1,3,4,False
undeclared,-1.0008,-0.9018,1,3,4,False
reliance,-1.0008,-0.9018,1,3,4,False
oversee,-1.0008,-0.9018,1,3,4,False
survivor,-1.0008,-0.9018,1,3,4,False
intensity,-1.0008,-0.9018,1,3,4,False
inherent,-1.0008,-0.9018,1,3,4,False
obtain,-1.0008,-0.9018,1,3,4,False
debt,-1.0008,-0.9018,1,3,4,False
passage,-1.0008,-0.9018,1,3,4,False
arrange,-1.0008,-0.9018,1,3,4,False
restore,-0.469,-0.9147,6,10,16,False
harsh,-0.469,-0.9147,6,10,16,False
importance,-0.469,-0.9147,6,10,16,False
economic,-0.1832,-0.9162,45,56,101,False
violate,-0.6417,-0.9199,3,6,9,False
freeze,-0.6417,-0.9199,3,6,9,False
barrier,-0.6417,-0.9199,3,6,9,False
component,-0.6417,-0.9199,3,6,9,False
construction,-0.6417,-0.9199,3,6,9,False
exit,-0.6417,-0.9199,3,6,9,False
invest,-0.6417,-0.9199,3,6,9,False
solidarity,-0.6417,-0.9199,3,6,9,False
credibility,-0.6417,-0.9199,3,6,9,False
constitution,-0.6417,-0.9199,3,6,9,False
competition,-0.6417,-0.9199,3,6,9,False
ambassador,-0.6417,-0.9199,3,6,9,False
shadow,-0.6417,-0.9199,3,6,9,False
demise,-3.0093,-0.9297,0,2,2,False
spiral,-3.0093,-0.9297,0,2,2,False
despair,-3.0093,-0.9297,0,2,2,False
repressive,-3.0093,-0.9297,0,2,2,False
mustafa,-3.0093,-0.9297,0,2,2,False
commensurate,-3.0093,-0.9297,0,2,2,False
indicator,-3.0093,-0.9297,0,2,2,False
confrontational,-3.0093,-0.9297,0,2,2,False
theodor,-3.0093,-0.9297,0,2,2,False
brandish,-3.0093,-0.9297,0,2,2,False
seventh,-3.0093,-0.9297,0,2,2,False
category,-3.0093,-0.9297,0,2,2,False
distorted,-3.0093,-0.9297,0,2,2,False
appropriate,-3.0093,-0.9297,0,2,2,False
radicalize,-3.0093,-0.9297,0,2,2,False
retaliatory,-3.0093,-0.9297,0,2,2,False
abstention,-3.0093,-0.9297,0,2,2,False
oscillate,-3.0093,-0.9297,0,2,2,False
broker,-3.0093,-0.9297,0,2,2,False
sympathizer,-3.0093,-0.9297,0,2,2,False
degrade,-3.0093,-0.9297,0,2,2,False
manageable,-3.0093,-0.9297,0,2,2,False
raze,-3.0093,-0.9297,0,2,2,False
pastoral,-3.0093,-0.9297,0,2,2,False
algeria,-3.0093,-0.9297,0,2,2,False
controversial,-3.0093,-0.9297,0,2,2,False
compel,-3.0093,-0.9297,0,2,2,False
viewpoint,-3.0093,-0.9297,0,2,2,False
volatile,-3.0093,-0.9297,0,2,2,False
exclusive,-3.0093,-0.9297,0,2,2,False
pathway,-3.0093,-0.9297,0,2,2,False
all,-3.0093,-0.9297,0,2,2,False
awakening,-3.0093,-0.9297,0,2,2,False
thick,-3.0093,-0.9297,0,2,2,False
barghouti,-3.0093,-0.9297,0,2,2,False
obliterate,-3.0093,-0.9297,0,2,2,False
jinping,-3.0093,-0.9297,0,2,2,False
linear,-3.0093,-0.9297,0,2,2,False
cloak,-3.0093,-0.9297,0,2,2,False
curriculum,-3.0093,-0.9297,0,2,2,False
livestock,-3.0093,-0.9297,0,2,2,False
termination,-3.0093,-0.9297,0,2,2,False
amplify,-3.0093,-0.9297,0,2,2,False
complicate,-3.0093,-0.9297,0,2,2,False
casual,-3.0093,-0.9297,0,2,2,False
supportive,-3.0093,-0.9297,0,2,2,False
abdel,-3.0093,-0.9297,0,2,2,False
lower,-3.0093,-0.9297,0,2,2,False
diverse,-3.0093,-0.9297,0,2,2,False
managing,-3.0093,-0.9297,0,2,2,False
ahwaz,-3.0093,-0.9297,0,2,2,False
drafting,-3.0093,-0.9297,0,2,2,False
detention,-3.0093,-0.9297,0,2,2,False
gamal,-3.0093,-0.9297,0,2,2,False
migration,-3.0093,-0.9297,0,2,2,False
worshipper,-3.0093,-0.9297,0,2,2,False
encroachment,-3.0093,-0.9297,0,2,2,False
negotiator,-3.0093,-0.9297,0,2,2,False
bend,-3.0093,-0.9297,0,2,2,False
disclosure,-3.0093,-0.9297,0,2,2,False
airstrike,-3.0093,-0.9297,0,2,2,False
municipal,-3.0093,-0.9297,0,2,2,False
marwan,-3.0093,-0.9297,0,2,2,False
crowd,-3.0093,-0.9297,0,2,2,False
interaction,-3.0093,-0.9297,0,2,2,False
stipulate,-3.0093,-0.9297,0,2,2,False
hesitate,-3.0093,-0.9297,0,2,2,False
finding,-3.0093,-0.9297,0,2,2,False
african,-3.0093,-0.9297,0,2,2,False
vienna,-3.0093,-0.9297,0,2,2,False
exaggerate,-3.0093,-0.9297,0,2,2,False
circumvention,-3.0093,-0.9297,0,2,2,False
hardline,-3.0093,-0.9297,0,2,2,False
bundle,-3.0093,-0.9297,0,2,2,False
canton,-3.0093,-0.9297,0,2,2,False
overuse,-3.0093,-0.9297,0,2,2,False
mosul,-3.0093,-0.9297,0,2,2,False
alter,-3.0093,-0.9297,0,2,2,False
theology,-3.0093,-0.9297,0,2,2,False
author,-3.0093,-0.9297,0,2,2,False
reap,-3.0093,-0.9297,0,2,2,False
unlimited,-3.0093,-0.9297,0,2,2,False
michigan,-3.0093,-0.9297,0,2,2,False
jurisdiction,-3.0093,-0.9297,0,2,2,False
suffocation,-3.0093,-0.9297,0,2,2,False
amiram,-3.0093,-0.9297,0,2,2,False
parliamentary,-3.0093,-0.9297,0,2,2,False
yasser,-3.0093,-0.9297,0,2,2,False
sick,-3.0093,-0.9297,0,2,2,False
strain,-3.0093,-0.9297,0,2,2,False
greater,-3.0093,-0.9297,0,2,2,False
misleading,-3.0093,-0.9297,0,2,2,False
tight,-3.0093,-0.9297,0,2,2,False
dunam,-3.0093,-0.9297,0,2,2,False
egyptians,-3.0093,-0.9297,0,2,2,False
accommodate,-3.0093,-0.9297,0,2,2,False
qualified,-3.0093,-0.9297,0,2,2,False
emptying,-3.0093,-0.9297,0,2,2,False
ended,-3.0093,-0.9297,0,2,2,False
guarantor,-3.0093,-0.9297,0,2,2,False
redefinition,-3.0093,-0.9297,0,2,2,False
coincide,-3.0093,-0.9297,0,2,2,False
bilateral,-3.0093,-0.9297,0,2,2,False
susceptible,-3.0093,-0.9297,0,2,2,False
gray,-3.0093,-0.9297,0,2,2,False
mentality,-3.0093,-0.9297,0,2,2,False
hunger,-3.0093,-0.9297,0,2,2,False
effectiveness,-3.0093,-0.9297,0,2,2,False
elevate,-3.0093,-0.9297,0,2,2,False
redrawn,-3.0093,-0.9297,0,2,2,False
convene,-3.0093,-0.9297,0,2,2,False
item,-3.0093,-0.9297,0,2,2,False
swallow,-3.0093,-0.9297,0,2,2,False
evoke,-3.0093,-0.9297,0,2,2,False
fleet,-3.0093,-0.9297,0,2,2,False
bag,-3.0093,-0.9297,0,2,2,False
spectator,-3.0093,-0.9297,0,2,2,False
fierce,-3.0093,-0.9297,0,2,2,False
jerusalemites,-3.0093,-0.9297,0,2,2,False
shelling,-3.0093,-0.9297,0,2,2,False
assert,-3.0093,-0.9297,0,2,2,False
neighboring,-3.0093,-0.9297,0,2,2,False
sustainability,-3.0093,-0.9297,0,2,2,False
count,-3.0093,-0.9297,0,2,2,False
accompli,-3.0093,-0.9297,0,2,2,False
universal,-3.0093,-0.9297,0,2,2,False
consent,-3.0093,-0.9297,0,2,2,False
falsehood,-3.0093,-0.9297,0,2,2,False
culminate,-3.0093,-0.9297,0,2,2,False
delegation,-3.0093,-0.9297,0,2,2,False
unarmed,-3.0093,-0.9297,0,2,2,False
savagery,-3.0093,-0.9297,0,2,2,False
redesign,-3.0093,-0.9297,0,2,2,False
distribution,-3.0093,-0.9297,0,2,2,False
reproduction,-3.0093,-0.9297,0,2,2,False
assertion,-3.0093,-0.9297,0,2,2,False
unemployment,-3.0093,-0.9297,0,2,2,False
approve,-3.0093,-0.9297,0,2,2,False
discrepancy,-3.0093,-0.9297,0,2,2,False
twentieth,-3.0093,-0.9297,0,2,2,False
concentrated,-3.0093,-0.9297,0,2,2,False
said,-3.0093,-0.9297,0,2,2,False
religiosity,-3.0093,-0.9297,0,2,2,False
wolf,-3.0093,-0.9297,0,2,2,False
evacuation,-3.0093,-0.9297,0,2,2,False
stagnant,-3.0093,-0.9297,0,2,2,False
epstein,-3.0093,-0.9297,0,2,2,False
speed,-3.0093,-0.9297,0,2,2,False
lurk,-3.0093,-0.9297,0,2,2,False
explosive,-3.0093,-0.9297,0,2,2,False
carmel,-3.0093,-0.9297,0,2,2,False
exhausting,-3.0093,-0.9297,0,2,2,False
own,-3.0093,-0.9297,0,2,2,False
exemplify,-3.0093,-0.9297,0,2,2,False
eighth,-3.0093,-0.9297,0,2,2,False
disunited,-3.0093,-0.9297,0,2,2,False
militarization,-3.0093,-0.9297,0,2,2,False
inevitability,-3.0093,-0.9297,0,2,2,False
mike,-3.0093,-0.9297,0,2,2,False
rebel,-3.0093,-0.9297,0,2,2,False
contradictory,-3.0093,-0.9297,0,2,2,False
treasury,-3.0093,-0.9297,0,2,2,False
density,-3.0093,-0.9297,0,2,2,False
burqa,-3.0093,-0.9297,0,2,2,False
beneficial,-3.0093,-0.9297,0,2,2,False
piracy,-3.0093,-0.9297,0,2,2,False
surpass,-3.0093,-0.9297,0,2,2,False
gloat,-3.0093,-0.9297,0,2,2,False
bethlehem,-3.0093,-0.9297,0,2,2,False
materialize,-3.0093,-0.9297,0,2,2,False
supremacy,-3.0093,-0.9297,0,2,2,False
constrain,-3.0093,-0.9297,0,2,2,False
embarrass,-3.0093,-0.9297,0,2,2,False
loom,-3.0093,-0.9297,0,2,2,False
gerald,-3.0093,-0.9297,0,2,2,False
planner,-3.0093,-0.9297,0,2,2,False
curricula,-3.0093,-0.9297,0,2,2,False
expansive,-3.0093,-0.9297,0,2,2,False
persist,-3.0093,-0.9297,0,2,2,False
kurdistan,-3.0093,-0.9297,0,2,2,False
fabricate,-3.0093,-0.9297,0,2,2,False
byzantine,-3.0093,-0.9297,0,2,2,False
suffocate,-3.0093,-0.9297,0,2,2,False
salvation,-3.0093,-0.9297,0,2,2,False
asymmetric,-3.0093,-0.9297,0,2,2,False
cemetery,-3.0093,-0.9297,0,2,2,False
rid,-3.0093,-0.9297,0,2,2,False
lecture,-3.0093,-0.9297,0,2,2,False
habit,-3.0093,-0.9297,0,2,2,False
spar,-3.0093,-0.9297,0,2,2,False
insecurity,-3.0093,-0.9297,0,2,2,False
engine,-3.0093,-0.9297,0,2,2,False
destabilizing,-3.0093,-0.9297,0,2,2,False
endurance,-3.0093,-0.9297,0,2,2,False
proponent,-3.0093,-0.9297,0,2,2,False
reformulate,-3.0093,-0.9297,0,2,2,False
compliance,-3.0093,-0.9297,0,2,2,False
unfulfilled,-3.0093,-0.9297,0,2,2,False
pende,-3.0093,-0.9297,0,2,2,False
pressing,-3.0093,-0.9297,0,2,2,False
motif,-3.0093,-0.9297,0,2,2,False
rag,-3.0093,-0.9297,0,2,2,False
flawed,-3.0093,-0.9297,0,2,2,False
will,-3.0093,-0.9297,0,2,2,False
logical,-3.0093,-0.9297,0,2,2,False
zaatreh,-3.0093,-0.9297,0,2,2,False
anxious,-3.0093,-0.9297,0,2,2,False
swing,-3.0093,-0.9297,0,2,2,False
decapitation,-3.0093,-0.9297,0,2,2,False
confidential,-3.0093,-0.9297,0,2,2,False
policymaker,-3.0093,-0.9297,0,2,2,False
outskirt,-3.0093,-0.9297,0,2,2,False
spending,-3.0093,-0.9297,0,2,2,False
reciprocal,-3.0093,-0.9297,0,2,2,False
unannounced,-3.0093,-0.9297,0,2,2,False
reclaim,-3.0093,-0.9297,0,2,2,False
sabotage,-3.0093,-0.9297,0,2,2,False
commissioner,-3.0093,-0.9297,0,2,2,False
implicit,-3.0093,-0.9297,0,2,2,False
pair,-3.0093,-0.9297,0,2,2,False
sharm,-3.0093,-0.9297,0,2,2,False
verify,-3.0093,-0.9297,0,2,2,False
seasonal,-3.0093,-0.9297,0,2,2,False
polarized,-3.0093,-0.9297,0,2,2,False
immigrant,-3.0093,-0.9297,0,2,2,False
lincoln,-3.0093,-0.9297,0,2,2,False
batch,-3.0093,-0.9297,0,2,2,False
uphold,-3.0093,-0.9297,0,2,2,False
mughayyir,-3.0093,-0.9297,0,2,2,False
monopolize,-3.0093,-0.9297,0,2,2,False
dismiss,-3.0093,-0.9297,0,2,2,False
harmony,-3.0093,-0.9297,0,2,2,False
electronic,-3.0093,-0.9297,0,2,2,False
amend,-3.0093,-0.9297,0,2,2,False
exhaustion,-3.0093,-0.9297,0,2,2,False
muzzle,-3.0093,-0.9297,0,2,2,False
occupying,-3.0093,-0.9297,0,2,2,False
factional,-3.0093,-0.9297,0,2,2,False
davos,-3.0093,-0.9297,0,2,2,False
resistant,-3.0093,-0.9297,0,2,2,False
uninhabitable,-3.0093,-0.9297,0,2,2,False
emirati,-3.0093,-0.9297,0,2,2,False
redirect,-3.0093,-0.9297,0,2,2,False
airlift,-3.0093,-0.9297,0,2,2,False
directive,-3.0093,-0.9297,0,2,2,False
connectivity,-3.0093,-0.9297,0,2,2,False
subservience,-3.0093,-0.9297,0,2,2,False
ireland,-3.0093,-0.9297,0,2,2,False
turjeman,-3.0093,-0.9297,0,2,2,False
partisan,-3.0093,-0.9297,0,2,2,False
bireh,-3.0093,-0.9297,0,2,2,False
taxis,-3.0093,-0.9297,0,2,2,False
nour,-3.0093,-0.9297,0,2,2,False
bankruptcy,-3.0093,-0.9297,0,2,2,False
conventions,-3.0093,-0.9297,0,2,2,False
isis,-3.0093,-0.9297,0,2,2,False
heinous,-3.0093,-0.9297,0,2,2,False
confiscation,-3.0093,-0.9297,0,2,2,False
submission,-3.0093,-0.9297,0,2,2,False
reverberate,-3.0093,-0.9297,0,2,2,False
discipline,-3.0093,-0.9297,0,2,2,False
islamophobia,-3.0093,-0.9297,0,2,2,False
superficial,-3.0093,-0.9297,0,2,2,False
describe,-0.4027,-0.9471,9,14,23,False
moment,-0.2156,-0.9581,35,45,80,False
management,-0.308,-0.9742,17,24,41,False
sharp,-0.5438,-0.9832,5,9,14,False
propose,-0.5438,-0.9832,5,9,14,False
agree,-0.5438,-0.9832,5,9,14,False
doctrine,-0.5438,-0.9832,5,9,14,False
dignity,-0.5438,-0.9832,5,9,14,False
coordination,-0.5438,-0.9832,5,9,14,False
accumulate,-0.5438,-0.9832,5,9,14,False
reinforce,-0.5438,-0.9832,5,9,14,False
security,-0.1151,-0.9842,136,158,294,False
protection,-0.4456,-0.9969,8,13,21,False
program,-0.4456,-0.9969,8,13,21,False
open,-0.2186,-1.0127,38,49,87,False
america,-0.397,-1.03,11,17,28,False
ground,-0.2714,-1.0319,25,34,59,False
agreement,-0.2106,-1.0359,43,55,98,False
definition,-0.8521,-1.0392,2,5,7,False
bezalel,-0.8521,-1.0392,2,5,7,False
chinese,-0.8521,-1.0392,2,5,7,False
degree,-0.8521,-1.0392,2,5,7,False
storm,-0.8521,-1.0392,2,5,7,False
prolong,-0.8521,-1.0392,2,5,7,False
instability,-0.8521,-1.0392,2,5,7,False
indirect,-0.8521,-1.0392,2,5,7,False
theoretical,-0.8521,-1.0392,2,5,7,False
formal,-0.8521,-1.0392,2,5,7,False
timing,-0.8521,-1.0392,2,5,7,False
town,-0.8521,-1.0392,2,5,7,False
assassination,-0.8521,-1.0392,2,5,7,False
ready,-0.8521,-1.0392,2,5,7,False
standard,-0.8521,-1.0392,2,5,7,False
youth,-0.8521,-1.0392,2,5,7,False
injustice,-0.8521,-1.0392,2,5,7,False
unconditional,-0.8521,-1.0392,2,5,7,False
wise,-0.8521,-1.0392,2,5,7,False
implementation,-0.4979,-1.0533,7,12,19,False
exposure,-3.3988,-1.0579,0,3,3,False
facilitate,-3.3988,-1.0579,0,3,3,False
gazathe,-3.3988,-1.0579,0,3,3,False
redistribution,-3.3988,-1.0579,0,3,3,False
bless,-3.3988,-1.0579,0,3,3,False
engineering,-3.3988,-1.0579,0,3,3,False
timeframe,-3.3988,-1.0579,0,3,3,False
preferred,-3.3988,-1.0579,0,3,3,False
coexist,-3.3988,-1.0579,0,3,3,False
knot,-3.3988,-1.0579,0,3,3,False
contract,-3.3988,-1.0579,0,3,3,False
